downo,daytype,SubSystem,StartStn,EndStation,EntTime,EntTimeHHMM,ExTime,EXTimeHHMM,ZVPPT,JNYTYP,DailyCapping,FFare,DFare,RouteID,FinalProduct
5,Thu,NR,Unstarted,Wimbledon,0,00:00,961,16:01,Z0203,TKT,N,0,0,XX,LUL Travelcard-7 Day
2,Mon,NR,Unstarted,Wimbledon,0,00:00,955,15:55,Z0203,TKT,N,0,0,XX,LUL Travelcard-7 Day
4,Wed,NR,Unstarted,Wimbledon,0,00:00,954,15:54,Z0203,TKT,N,0,0,XX,LUL Travelcard-7 Day
3,Tue,NR,Unstarted,Wimbledon,0,00:00,971,16:11,Z0203,TKT,N,0,0,XX,LUL Travelcard-7 Day
1,Sun,LUL,Unstarted,Waterloo,0,00:00,447,07:27,-------,PPY,N,400,400,XX,PAYG
6,Fri,NR,Unstarted,Clapham Junction,0,00:00,828,13:48,Z0205,TKT,N,0,0,XX,LUL Travelcard-Period
1,Sun,LUL,Unstarted,Elephant & Castle,0,00:00,633,10:33,Z0203,TKT,N,0,0,XX,LUL Travelcard-7 Day
4,Wed,NR,Unstarted,Clapham Junction,0,00:00,471,07:51,Z0205,TKT,N,0,0,XX,LUL Travelcard-Period
7,Sat,LUL,Unstarted,Putney Bridge,0,00:00,1081,18:01,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
5,Thu,LUL/NR,Unstarted,Kings Cross T,0,00:00,644,10:44,Z0102,TKT,N,0,0,XX,LUL Travelcard-7 Day
5,Thu,NR,Unstarted,Clapham Junction,0,00:00,971,16:11,Z0205,TKT,N,0,0,XX,LUL Travelcard-Period
3,Tue,NR,Unstarted,Clapham Junction,0,00:00,1011,16:51,Z0205,TKT,N,0,0,XX,LUL Travelcard-Period
3,Tue,LUL,Unstarted,Bromley By Bow,0,00:00,716,11:56,Z0102,TKT,N,0,0,XX,LUL Travelcard-7 Day
3,Tue,NR,Unstarted,Clapham Junction,0,00:00,468,07:48,Z0205,TKT,N,0,0,XX,LUL Travelcard-Period
3,Tue,LUL/NR,Unstarted,Kings Cross T,0,00:00,1092,18:12,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
6,Fri,NR,Unstarted,Clapham Junction,0,00:00,467,07:47,Z0205,TKT,N,0,0,XX,LUL Travelcard-Period
4,Wed,NR,Unstarted,Clapham Junction,0,00:00,1013,16:53,Z0205,TKT,N,0,0,XX,LUL Travelcard-Period
2,Mon,NR,Unstarted,Clapham Junction,0,00:00,467,07:47,Z0205,TKT,N,0,0,XX,LUL Travelcard-Period
3,Tue,NR,Unstarted,Wimbledon,0,00:00,756,12:36,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
2,Mon,NR,Unstarted,City Thameslink,0,00:00,536,08:56,Z0105,TKT,N,0,0,XX,LUL Travelcard-1 Month
6,Fri,NR,Unstarted,Wimbledon,0,00:00,619,10:19,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
3,Tue,NR,Unstarted,City Thameslink,0,00:00,524,08:44,Z0105,TKT,N,0,0,XX,LUL Travelcard-1 Month
5,Thu,NR,Unstarted,Wimbledon,0,00:00,609,10:09,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
4,Wed,NR,Unstarted,City Thameslink,0,00:00,529,08:49,Z0105,TKT,N,0,0,XX,LUL Travelcard-1 Month
7,Sat,NR,Unstarted,Victoria TOCs,0,00:00,1079,17:59,Z0110,TKT,N,0,0,XX,Freedom Pass (Disabled)
7,Sat,NR,Unstarted,Romford,0,00:00,577,09:37,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
4,Wed,NR,Unstarted,Wimbledon,0,00:00,589,09:49,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
6,Fri,NR,Unstarted,City Thameslink,0,00:00,525,08:45,Z0105,TKT,N,0,0,XX,LUL Travelcard-1 Month
6,Fri,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,495,08:15,Z0104,TKT,N,0,0,XX,LUL Travelcard-Annual
3,Tue,NR,Unstarted,Clapham Junction,0,00:00,1146,19:06,Z0102,TKT,N,0,0,XX,LUL Travelcard-7 Day
3,Tue,LUL,Unstarted,London Bridge,0,00:00,593,09:53,Z0102,TKT,N,0,0,XX,LUL Travelcard-Annual
4,Wed,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,505,08:25,Z0104,TKT,N,0,0,XX,LUL Travelcard-Annual
5,Thu,NR,Unstarted,Clapham Junction,0,00:00,1148,19:08,Z0102,TKT,N,0,0,XX,LUL Travelcard-7 Day
5,Thu,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,504,08:24,Z0104,TKT,N,0,0,XX,LUL Travelcard-Annual
5,Thu,NR,Unstarted,Victoria TOCs,0,00:00,481,08:01,Z0102,TKT,N,0,0,XX,LUL Travelcard-7 Day
7,Sat,NR,Unstarted,Wimbledon,0,00:00,1128,18:48,Z0203,TKT,N,0,0,XX,LUL Travelcard-Annual
2,Mon,LUL/NR,Unstarted,Barking,0,00:00,1244,20:44,Z0304,TKT,N,0,0,XX,LUL Travelcard-7 Day
5,Thu,NR,Unstarted,Victoria TOCs,0,00:00,1002,16:42,Z0102,TKT,N,0,0,XX,LUL Travelcard-7 Day
3,Tue,LUL/NR,Unstarted,Barking,0,00:00,1232,20:32,Z0304,TKT,N,0,0,XX,LUL Travelcard-7 Day
5,Thu,LUL,Unstarted,London Bridge,0,00:00,482,08:02,Z0102,TKT,N,0,0,XX,LUL Travelcard-Annual
7,Sat,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,805,13:25,Z0104,TKT,N,0,0,XX,LUL Travelcard-Annual
2,Mon,NR,Unstarted,Honor Oak Park,0,00:00,948,15:48,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
4,Wed,NR,Unstarted,Victoria TOCs,0,00:00,485,08:05,Z0102,TKT,N,0,0,XX,LUL Travelcard-7 Day
5,Thu,LUL/NR,Unstarted,Barking,0,00:00,1232,20:32,Z0304,TKT,N,0,0,XX,LUL Travelcard-7 Day
6,Fri,NR,Unstarted,Wimbledon,0,00:00,1075,17:55,Z0203,TKT,N,0,0,XX,LUL Travelcard-Annual
3,Tue,LUL,Unstarted,St Johns Wood,0,00:00,434,07:14,Z0204,TKT,N,0,0,XX,LUL Travelcard-7 Day
3,Tue,LUL,Unstarted,Canning Town,0,00:00,883,14:43,Z0203,TKT,N,0,0,XX,LUL Travelcard-1 Month
4,Wed,LUL,Unstarted,Canning Town,0,00:00,944,15:44,Z0203,TKT,N,0,0,XX,LUL Travelcard-1 Month
5,Thu,LUL,Unstarted,Canning Town,0,00:00,1087,18:07,Z0203,TKT,N,0,0,XX,LUL Travelcard-1 Month
6,Fri,LUL,Unstarted,Paddington,0,00:00,902,15:02,-------,PPY,N,280,280,XX,PAYG
3,Tue,LUL,Unstarted,Canada Water,0,00:00,1084,18:04,Z0102,TKT,N,0,0,XX,LUL Travelcard-Annual
4,Wed,LUL,Unstarted,Morden,0,00:00,1347,22:27,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
6,Fri,NR,Unstarted,Victoria TOCs,0,00:00,484,08:04,Z0102,TKT,N,0,0,XX,LUL Travelcard-7 Day
2,Mon,LUL,Unstarted,St Johns Wood,0,00:00,433,07:13,Z0204,TKT,N,0,0,XX,LUL Travelcard-7 Day
4,Wed,LUL/NR,Unstarted,Barking,0,00:00,1232,20:32,Z0304,TKT,N,0,0,XX,LUL Travelcard-7 Day
4,Wed,LUL,Unstarted,St Johns Wood,0,00:00,434,07:14,Z0204,TKT,N,0,0,XX,LUL Travelcard-7 Day
2,Mon,LUL,Unstarted,London Bridge,0,00:00,563,09:23,Z0102,TKT,N,0,0,XX,LUL Travelcard-Annual
6,Fri,NR,Unstarted,Sutton Surrey,0,00:00,879,14:39,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
5,Thu,LUL,Unstarted,St Johns Wood,0,00:00,437,07:17,Z0204,TKT,N,0,0,XX,LUL Travelcard-7 Day
6,Fri,LUL,Unstarted,St Johns Wood,0,00:00,437,07:17,Z0204,TKT,N,0,0,XX,LUL Travelcard-7 Day
4,Wed,LUL,Unstarted,Tower Hill,0,00:00,1336,22:16,-------,PPY,N,400,400,XX,PAYG
6,Fri,LUL,Unstarted,West Brompton,0,00:00,841,14:01,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
4,Wed,NR,Unstarted,Victoria TOCs,0,00:00,606,10:06,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
3,Tue,LUL,Unstarted,Moorgate,0,00:00,534,08:54,Z0104,TKT,N,0,0,XX,LUL Travelcard-Annual
4,Wed,LUL,Unstarted,Moorgate,0,00:00,535,08:55,Z0104,TKT,N,0,0,XX,LUL Travelcard-Annual
6,Fri,LUL/NR,Unstarted,Barking,0,00:00,1243,20:43,Z0304,TKT,N,0,0,XX,LUL Travelcard-7 Day
6,Fri,LUL,Unstarted,Moorgate,0,00:00,535,08:55,Z0104,TKT,N,0,0,XX,LUL Travelcard-Annual
4,Wed,LUL,Unstarted,Bank,0,00:00,519,08:39,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
2,Mon,LUL,Unstarted,Russell Square,0,00:00,815,13:35,Z0102,TKT,N,0,0,XX,LUL Travelcard-7 Day
5,Thu,LUL,Unstarted,Bank,0,00:00,518,08:38,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
5,Thu,LUL,Unstarted,Moorgate,0,00:00,529,08:49,Z0104,TKT,N,0,0,XX,LUL Travelcard-Annual
5,Thu,NR,Unstarted,Richmond,0,00:00,606,10:06,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
4,Wed,NR,Unstarted,East Croydon,0,00:00,1123,18:43,Z0105,TKT,N,0,0,XX,LUL Travelcard-Annual
3,Tue,NR,Unstarted,East Croydon,0,00:00,1195,19:55,Z0105,TKT,N,0,0,XX,LUL Travelcard-Annual
3,Tue,LUL,Unstarted,Farringdon,0,00:00,1148,19:08,Z0105,TKT,N,0,0,XX,LUL Travelcard-Annual
3,Tue,LUL,Unstarted,Aldgate,0,00:00,469,07:49,Z0102,TKT,N,0,0,XX,LUL Travelcard-1 Month
2,Mon,NR,Unstarted,East Croydon,0,00:00,1125,18:45,Z0105,TKT,N,0,0,XX,LUL Travelcard-Annual
3,Tue,NR,Unstarted,Wimbledon,0,00:00,500,08:20,-------,PPY,N,55,55,XX,PAYG
6,Fri,LUL,Unstarted,Russell Square,0,00:00,804,13:24,Z0102,TKT,N,0,0,XX,LUL Travelcard-7 Day
4,Wed,NR,Unstarted,Wimbledon,0,00:00,1140,19:00,Z0203,TKT,N,0,0,XX,LUL Travelcard-Annual
6,Fri,LUL,Unstarted,London Bridge,0,00:00,483,08:03,Z0102,TKT,N,0,0,XX,LUL Travelcard-Annual
2,Mon,NR,Unstarted,Wimbledon,0,00:00,1102,18:22,Z0203,TKT,N,0,0,XX,LUL Travelcard-Annual
2,Mon,LUL,Unstarted,Moorgate,0,00:00,538,08:58,Z0104,TKT,N,0,0,XX,LUL Travelcard-Annual
5,Thu,LUL,Unstarted,Russell Square,0,00:00,892,14:52,Z0102,TKT,N,0,0,XX,LUL Travelcard-7 Day
6,Fri,NR,Unstarted,Euston NR,0,00:00,686,11:26,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
4,Wed,LUL,Unstarted,Russell Square,0,00:00,788,13:08,Z0102,TKT,N,0,0,XX,LUL Travelcard-7 Day
3,Tue,LUL,Unstarted,Russell Square,0,00:00,826,13:46,Z0102,TKT,N,0,0,XX,LUL Travelcard-7 Day
5,Thu,LUL,Unstarted,Shepherd's Bush Mkt,0,00:00,592,09:52,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
3,Tue,LUL/NR/LRC,Unstarted,Wembley Central,0,00:00,578,09:38,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
4,Wed,LUL,Unstarted,Westbourne Park,0,00:00,572,09:32,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
6,Fri,NR,Unstarted,East Croydon,0,00:00,631,10:31,Z0205,TKT,N,0,0,XX,LUL Travelcard-7 Day
1,Sun,LUL,Unstarted,Paddington,0,00:00,809,13:29,-------,PPY,N,400,400,XX,PAYG
2,Mon,LUL,Unstarted,North Greenwich,0,00:00,1053,17:33,-------,PPY,N,400,400,XX,PAYG
5,Thu,LUL,Unstarted,Hammersmith D,0,00:00,561,09:21,Z0110,TKT,N,0,0,XX,Staff Pass - Bus Operator Nominee
3,Tue,NR,Unstarted,Ilford,0,00:00,572,09:32,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
3,Tue,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,1062,17:42,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
4,Wed,NR,Unstarted,Ilford,0,00:00,559,09:19,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
5,Thu,NR,Unstarted,Ilford,0,00:00,1076,17:56,Z0104,TKT,N,0,0,XX,LUL Travelcard-7 Day
5,Thu,NR,Unstarted,Ilford,0,00:00,509,08:29,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
3,Tue,LUL,Unstarted,Waterloo,0,00:00,1076,17:56,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
2,Mon,LUL,Unstarted,Hanger Lane,0,00:00,1116,18:36,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
4,Wed,LUL,Unstarted,Hanger Lane,0,00:00,1119,18:39,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
5,Thu,LUL,Unstarted,Hanger Lane,0,00:00,1118,18:38,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
6,Fri,LUL,Unstarted,Hanger Lane,0,00:00,1105,18:25,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
6,Fri,NR,Unstarted,Ilford,0,00:00,507,08:27,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
3,Tue,NR,Unstarted,Ilford,0,00:00,1074,17:54,Z0104,TKT,N,0,0,XX,LUL Travelcard-7 Day
6,Fri,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,1055,17:35,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
3,Tue,LUL,Unstarted,East Ham,0,00:00,1140,19:00,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
5,Thu,LUL,Unstarted,Morden,0,00:00,590,09:50,Z0104,TKT,N,0,0,XX,LUL Travelcard-7 Day
7,Sat,NR,Unstarted,Clapham Junction,0,00:00,533,08:53,Z0203,TKT,N,0,0,XX,LUL Travelcard-7 Day
3,Tue,NR,Unstarted,Clapham Junction,0,00:00,541,09:01,Z0203,TKT,N,0,0,XX,LUL Travelcard-7 Day
2,Mon,NR,Unstarted,Clapham Junction,0,00:00,830,13:50,Z0203,TKT,N,0,0,XX,LUL Travelcard-7 Day
2,Mon,LUL,Unstarted,Morden,0,00:00,561,09:21,Z0104,TKT,N,0,0,XX,LUL Travelcard-7 Day
3,Tue,LUL,Unstarted,Morden,0,00:00,588,09:48,Z0104,TKT,N,0,0,XX,LUL Travelcard-7 Day
5,Thu,NR,Unstarted,East Croydon,0,00:00,767,12:47,Z0205,TKT,N,0,0,XX,LUL Travelcard-7 Day
4,Wed,NR,Unstarted,Clapham Junction,0,00:00,1088,18:08,Z0205,TKT,N,0,0,XX,LUL Travelcard-7 Day
5,Thu,LUL,Unstarted,Baker Street,0,00:00,537,08:57,-------,PPY,N,400,400,XX,PAYG
5,Thu,LUL,Unstarted,Bond Street,0,00:00,1096,18:16,-------,PPY,N,400,400,XX,PAYG
6,Fri,NR,Unstarted,Richmond,0,00:00,603,10:03,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
4,Wed,NR,Unstarted,East Croydon,0,00:00,617,10:17,Z0205,TKT,N,0,0,XX,LUL Travelcard-7 Day
6,Fri,LUL,Unstarted,Morden,0,00:00,589,09:49,Z0104,TKT,N,0,0,XX,LUL Travelcard-7 Day
3,Tue,NR,Unstarted,East Croydon,0,00:00,610,10:10,Z0205,TKT,N,0,0,XX,LUL Travelcard-7 Day
2,Mon,NR,Unstarted,Clapham Junction,0,00:00,1067,17:47,Z0205,TKT,N,0,0,XX,LUL Travelcard-7 Day
5,Thu,NR,Unstarted,Clapham Junction,0,00:00,896,14:56,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
2,Mon,NR,Unstarted,East Croydon,0,00:00,516,08:36,Z0205,TKT,N,0,0,XX,LUL Travelcard-7 Day
5,Thu,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,790,13:10,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
4,Wed,LUL,Unstarted,Morden,0,00:00,581,09:41,Z0104,TKT,N,0,0,XX,LUL Travelcard-7 Day
1,Sun,LUL,Unstarted,Brixton,0,00:00,464,07:44,Z0203,TKT,N,0,0,XX,LUL Travelcard-1 Month
3,Tue,LUL,Unstarted,South Woodford,0,00:00,968,16:08,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
6,Fri,LUL,Unstarted,South Woodford,0,00:00,980,16:20,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
2,Mon,LUL,Unstarted,Royal Oak,0,00:00,529,08:49,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
5,Thu,LUL,Unstarted,Holland Park,0,00:00,499,08:19,Z0203,TKT,N,0,0,XX,LUL Travelcard-1 Month
1,Sun,LUL,Unstarted,Southwark,0,00:00,1427,23:47,-------,PPY,N,400,400,XX,PAYG
5,Thu,LUL/NR/DLR,Unstarted,Stratford,0,00:00,1058,17:38,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
7,Sat,LUL,Unstarted,Golders Green,0,00:00,1439,23:59,-------,PPY,N,400,400,XX,PAYG
3,Tue,LUL,Unstarted,Kentish Town,0,00:00,422,07:02,Z0102,TKT,N,0,0,XX,LUL Travelcard-1 Month
1,Sun,NR,Unstarted,Victoria TOCs,0,00:00,1027,17:07,Z0102,TKT,N,0,0,XX,LUL Travelcard-1 Month
1,Sun,LUL,Unstarted,Sloane Square,0,00:00,514,08:34,Z0102,TKT,N,0,0,XX,LUL Travelcard-7 Day
6,Fri,NR,Unstarted,Clapham Junction,0,00:00,1304,21:44,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
1,Sun,LUL,Unstarted,Manor House,0,00:00,1049,17:29,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
4,Wed,LUL,Unstarted,Kentish Town,0,00:00,529,08:49,Z0102,TKT,N,0,0,XX,LUL Travelcard-1 Month
6,Fri,LUL,Unstarted,Sloane Square,0,00:00,457,07:37,Z0102,TKT,N,0,0,XX,LUL Travelcard-7 Day
4,Wed,LUL,Unstarted,Canning Town,0,00:00,1449,24:09:00,Z0203,TKT,N,0,0,XX,LUL Travelcard-7 Day
3,Tue,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,630,10:30,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
2,Mon,NR,Unstarted,Clapham Junction,0,00:00,641,10:41,Z0102,TKT,N,0,0,XX,LUL Travelcard-7 Day
2,Mon,NR,Unstarted,Victoria TOCs,0,00:00,611,10:11,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
5,Thu,LUL,Unstarted,Southwark,0,00:00,336,05:36,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
4,Wed,LUL,Unstarted,Greenford,0,00:00,1122,18:42,-------,PPY,N,280,280,XX,PAYG
2,Mon,NR,Unstarted,Peckham Rye,0,00:00,1078,17:58,Z0203,TKT,N,0,0,XX,LUL Travelcard-7 Day
6,Fri,LUL/NR/DLR,Unstarted,Stratford,0,00:00,710,11:50,Z0204,TKT,N,0,0,XX,LUL Travelcard-7 Day
1,Sun,LUL,Unstarted,Canning Town,0,00:00,1413,23:33,Z0203,TKT,N,0,0,XX,LUL Travelcard-7 Day
6,Fri,NR,Unstarted,Ilford,0,00:00,948,15:48,Z0104,TKT,N,0,0,XX,LUL Travelcard-7 Day
3,Tue,LUL,Unstarted,Sloane Square,0,00:00,459,07:39,Z0102,TKT,N,0,0,XX,LUL Travelcard-7 Day
6,Fri,LUL,Unstarted,Canary Wharf,0,00:00,635,10:35,Z0104,TKT,N,0,0,XX,LUL Travelcard-7 Day
4,Wed,LUL,Unstarted,Sloane Square,0,00:00,462,07:42,Z0102,TKT,N,0,0,XX,LUL Travelcard-7 Day
4,Wed,LUL,Unstarted,Southwark,0,00:00,339,05:39,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
3,Tue,LUL,Unstarted,Bank,0,00:00,513,08:33,Z0102,TKT,N,0,0,XX,LUL Travelcard-Annual
5,Thu,LUL,Unstarted,Kentish Town,0,00:00,529,08:49,Z0102,TKT,N,0,0,XX,LUL Travelcard-1 Month
2,Mon,LUL,Unstarted,Southwark,0,00:00,335,05:35,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
2,Mon,NR,Unstarted,Ilford,0,00:00,1036,17:16,Z0104,TKT,N,0,0,XX,LUL Travelcard-Annual
7,Sat,LUL,Unstarted,Canada Water,0,00:00,932,15:32,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
6,Fri,NR,Unstarted,Peckham Rye,0,00:00,1116,18:36,Z0102,TKT,N,0,0,XX,LUL Travelcard-1 Month
5,Thu,LUL,Unstarted,Sloane Square,0,00:00,474,07:54,Z0102,TKT,N,0,0,XX,LUL Travelcard-7 Day
6,Fri,NR,Unstarted,Peckham Rye,0,00:00,1140,19:00,Z0203,TKT,N,0,0,XX,LUL Travelcard-7 Day
6,Fri,LUL,Unstarted,Kentish Town,0,00:00,421,07:01,Z0102,TKT,N,0,0,XX,LUL Travelcard-1 Month
4,Wed,LUL,Unstarted,Holborn,0,00:00,706,11:46,Z0102,TKT,N,0,0,XX,LUL Travelcard-7 Day
3,Tue,LUL,Unstarted,Southwark,0,00:00,335,05:35,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
4,Wed,LUL,Unstarted,Lancaster Gate,0,00:00,468,07:48,Z0106,TKT,N,0,0,XX,LUL Travelcard-Annual
4,Wed,NR,Unstarted,Norbury,0,00:00,558,09:18,Z0204,TKT,N,0,0,XX,LUL Travelcard-7 Day
3,Tue,NR,Unstarted,Streatham,0,00:00,503,08:23,Z0204,TKT,N,0,0,XX,LUL Travelcard-7 Day
6,Fri,LUL,Unstarted,Canning Town,0,00:00,984,16:24,Z0203,TKT,N,0,0,XX,LUL Travelcard-7 Day
2,Mon,NR,Unstarted,Norbury,0,00:00,492,08:12,Z0204,TKT,N,0,0,XX,LUL Travelcard-7 Day
1,Sun,NR,Unstarted,Clapham Junction,0,00:00,855,14:15,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
6,Fri,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,499,08:19,Z0106,TKT,N,0,0,XX,LUL Travelcard-Annual
5,Thu,NR,Unstarted,Norwood Junction SR,0,00:00,461,07:41,Z0204,TKT,N,0,0,XX,LUL Travelcard-7 Day
7,Sat,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,1026,17:06,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
7,Sat,LUL,Unstarted,Canada Water,0,00:00,1023,17:03,Z0102,TKT,N,0,0,XX,LUL Travelcard-1 Month
5,Thu,LUL,Unstarted,Canning Town,0,00:00,1028,17:08,Z0203,TKT,N,0,0,XX,LUL Travelcard-7 Day
6,Fri,LUL,Unstarted,Bank,0,00:00,1165,19:25,-------,PPY,N,400,400,XX,PAYG
3,Tue,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,540,09:00,Z0106,TKT,N,0,0,XX,LUL Travelcard-Annual
5,Thu,LUL,Unstarted,Lancaster Gate,0,00:00,469,07:49,Z0106,TKT,N,0,0,XX,LUL Travelcard-Annual
2,Mon,LUL,Unstarted,Lancaster Gate,0,00:00,538,08:58,Z0106,TKT,N,0,0,XX,LUL Travelcard-Annual
6,Fri,LUL,Unstarted,East Ham,0,00:00,468,07:48,Z0203,TKT,N,0,0,XX,LUL Travelcard-7 Day
2,Mon,LUL/NR,Unstarted,Barking,0,00:00,728,12:08,-------,PPY,N,280,280,XX,PAYG
3,Tue,NR,Unstarted,FENCHURCH ST NR,0,00:00,544,09:04,Z0110,TKT,N,0,0,XX,Staff Pass - Staff Nominee
5,Thu,LUL,Unstarted,North Greenwich,0,00:00,579,09:39,Z0304,TKT,N,0,0,XX,LUL Travelcard-7 Day
2,Mon,LUL,Unstarted,Liverpool Street,0,00:00,519,08:39,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
1,Sun,NR,Unstarted,Battersea Park,0,00:00,894,14:54,Z0102,TKT,N,0,0,XX,LUL Travelcard-1 Month
6,Fri,LUL/NR/DLR,Unstarted,Stratford,0,00:00,1248,20:48,-------,PPY,N,400,400,XX,PAYG
6,Fri,LUL,Unstarted,Canning Town,0,00:00,1033,17:13,-------,PPY,N,400,400,XX,PAYG
6,Fri,NR,Unstarted,Ilford,0,00:00,1052,17:32,Z0104,TKT,N,0,0,XX,LUL Travelcard-7 Day
1,Sun,NR,Unstarted,Clapham Junction,0,00:00,775,12:55,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
3,Tue,LUL,Unstarted,Kilburn Park,0,00:00,817,13:37,Z0110,TKT,N,0,0,XX,Staff Pass - Bus Operator Nominee
2,Mon,LUL,Unstarted,Canning Town,0,00:00,906,15:06,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
5,Thu,NR,Unstarted,Clapham Junction,0,00:00,1107,18:27,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
3,Tue,NR,Unstarted,Ilford,0,00:00,1189,19:49,Z0104,TKT,N,0,0,XX,LUL Travelcard-7 Day
7,Sat,LUL,Unstarted,Bank,0,00:00,1417,23:37,Z0104,TKT,N,0,0,XX,LUL Travelcard-7 Day
3,Tue,LUL,Unstarted,North Greenwich,0,00:00,567,09:27,Z0304,TKT,N,0,0,XX,LUL Travelcard-7 Day
2,Mon,NR,Unstarted,FENCHURCH ST NR,0,00:00,543,09:03,Z0110,TKT,N,0,0,XX,Staff Pass - Staff Nominee
6,Fri,NR,Unstarted,Clapham Junction,0,00:00,1126,18:46,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
5,Thu,LUL,Unstarted,Canning Town,0,00:00,1340,22:20,-------,PPY,N,400,400,XX,PAYG
6,Fri,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,715,11:55,Z0104,TKT,N,0,0,XX,LUL Travelcard-7 Day
3,Tue,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,507,08:27,Z0104,TKT,N,0,0,XX,LUL Travelcard-7 Day
2,Mon,NR,Unstarted,Ilford,0,00:00,1036,17:16,Z0104,TKT,N,0,0,XX,LUL Travelcard-7 Day
4,Wed,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,506,08:26,Z0104,TKT,N,0,0,XX,LUL Travelcard-7 Day
4,Wed,NR,Unstarted,Ilford,0,00:00,1097,18:17,Z0104,TKT,N,0,0,XX,LUL Travelcard-7 Day
2,Mon,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,517,08:37,Z0104,TKT,N,0,0,XX,LUL Travelcard-7 Day
2,Mon,NR,Unstarted,New Cross,0,00:00,1154,19:14,Z0103,TKT,N,0,0,XX,LUL Travelcard-Annual
4,Wed,LUL/NR,Unstarted,Barking,0,00:00,1319,21:59,Z0304,TKT,N,0,0,XX,LUL Travelcard-7 Day
